1.594392967121676774e+00,2.998729806309015533e+00,3.529365089787027676e-01,7.462199529607078663e-01,3.013580779102426277e+00,-1.545583254474292845e-01,1.747275010944042917e+00,2.056124244003466384e+00,-1.112948109315295420e-02,2.438818822628126437e+00,-6.080286882698622275e-01,2.994389877890467844e+00,-5.822366115782806606e-01,1.021577260780991564e-01,-4.935796943941380029e-03,-3.889946149487112925e-01,4.807783503085164001e-01,-5.925354624993248720e-01,2.397540852031196934e+00,1.311418651512132660e+00,9.310238006408674272e-01,2.108607035169753896e-01,-5.375376581612015814e-01,2.676201215082078644e+00,1.833975368558587116e+00,-1.448856544246533984e-01,-4.981604693726696120e-01,1.601509137232562496e+00,3.227111654685097669e-02,2.823921133525901170e-02,2.158291294413317907e+00,1.023447587305309936e+00,1.280385490871416287e+00
1.452230971699737916e+00,5.127761688454531841e-01,1.780330962066070999e+00,-6.663026095315195407e-01,2.902143636668966575e+00,8.437900267483618155e-02,2.324088477649886908e+00,1.979980694100337557e-01,2.128948248756324269e+00,3.684916963411646318e-01,5.707353795224741067e-01,-2.864456399365548078e-01,-6.009042367162260867e-02,6.489841916756468321e-02,3.866095127723003129e-03,-9.307990508100915106e-01,-8.892480403929574617e-01,-1.578619249032297556e-01,-5.379762740205117355e-01,-3.600793891830302296e-01,2.495727443793402944e+00,2.249933098688007949e+00,1.859930655427562751e+00,2.631253473885790672e-01,4.681502823425685578e-01,3.001898031542015399e+00,1.001278947246822870e+00,1.213621454344186334e+00,-4.579126994277896157e-01,2.675142740610266134e+00,2.148881140953780466e+00,-9.998753442844113271e-02,-4.682673453727549395e-01
2.178452521503580375e+00,3.433961596031206986e-01,4.623061509977962613e-01,2.371131323515587752e+00,-6.878636019859982742e-01,-7.807671648381269147e-01,1.484660508596180317e-01,2.173174831627846082e+00,1.317032845120715390e+00,2.244208756895379242e+00,7.276874699367448240e-01,1.090259412113130155e+00,1.038210506686223722e+00,2.067301210498030173e+00,-6.236972088266475867e-01,3.615833812874832964e-01,2.471574478612049930e+00,1.591742741456831034e+00,2.535814615017913387e-01,-8.369035675445249955e-01,2.412276599476231853e-01,1.232189208382999945e-01,1.584885524242030552e+00,2.767952153708355123e+00,1.287371344022241848e+00,-7.879007162851621171e-01,1.304964843823206433e+00,2.024612519080577488e+00,1.867697974611639999e+00,-4.465456283381162850e-01,2.654820099015727131e+00,2.446651056984153083e+00,1.821239657302860415e+00
-5.026890740597480534e-01,2.230764938177914880e-01,7.206240858200269050e-02,2.108069391492828792e+00,2.186116107314586277e+00,1.824461879130008901e+00,-7.299711258477037390e-01,-9.637784734402261577e-01,1.547708506972164555e+00,2.197039525482825884e+00,-9.496965865680120356e-01,-3.223722267038299227e-01,-1.643010594377805056e-01,2.291498925646908713e+00,8.388432649062506075e-01,2.863287299971764899e+00,3.394303047569114384e-01,-6.029870006427962004e-01,1.422524649613928771e+00,1.290547476756151335e+00,8.682214013882404435e-01,1.933499841404058728e+00,2.626297560763322103e+00,2.716321901699738195e+00,1.827744971229127602e+00,1.192665233856874674e-01,2.932487458584247531e+00,1.513834177903600642e+00,1.325209509065874869e+00,1.909986041201316764e+00,-6.826244166291254301e-01,2.141731185360111756e+00,3.020947156996844907e+00
2.425956804030078739e+00,1.175856620734013758e+00,1.385229936426316311e+00,2.657573055829285380e+00,2.607052506235681744e+00,2.878476648147709316e+00,-4.514929019565366297e-01,1.559792696311862903e+00,1.974361719263795667e+00,2.672032149847085147e+00,2.151522182475050560e+00,2.452043725582009337e+00,2.577888306367762450e+00,1.211152602859487892e+00,-1.965334425218212278e-01,5.972558468456279357e-01,2.657433057122800535e-01,2.473755965604164331e+00,-1.227575075928657028e-01,1.913965140936954856e-01,2.972310355426124762e+00,1.424830043167991223e+00,2.104847904150699556e+00,1.998843870561630931e+00,1.014285045303749522e+00,2.123135870701720940e+00,2.874471324194346256e+00,3.086095256448629365e-01,7.476522777837179001e-01,2.391989205729722290e+00,2.498965391997300500e+00,2.884339546357675754e+00,2.535130907045318516e+00
1.175178035969009160e+00,2.651054059951964081e+00,-5.020595863807937320e-01,-3.253098390936314671e-02,-6.737329228274779869e-01,2.708623916648689622e+00,2.807334610783844386e+00,2.157550940623792268e+00,4.638638792054360915e-01,1.112270041064091775e-01,-6.696226562754483691e-01,2.598040345820538555e+00,-9.118816623390484377e-01,-6.553765955931500908e-01,1.791798939314501071e+00,2.686994566318579913e+00,-9.268953578802554549e-01,2.471682489593069576e+00,2.533082944373800771e+00,2.071924100171769201e+00,-5.354499032244258716e-01,1.064926546477356739e+00,-2.476374530637538984e-01,2.676375946587798982e-01,2.548040112888141806e+00,-7.131345178191812462e-01,1.065067830750138889e+00,2.340698832418375286e+00,3.536978894467665557e-01,1.605469311210411698e+00,2.642684330541278825e+00,1.557715037727865015e+00,2.952276587658560381e+00
1.688011526624128011e+00,2.872094260964652701e+00,2.212156352452199659e+00,1.728688376872606014e+00,1.398791382386270141e-02,2.620563592677014331e+00,-4.858863967235076964e-01,5.677790075931854474e-01,1.116817905317882165e+00,1.153479850724093758e+00,2.136261132774935678e+00,1.614499339313294479e+00,-5.478803310718463049e-01,4.756657527360528270e-01,2.961151152955668664e+00,2.224182201651693891e+00,8.184950132920369992e-01,3.815971471025510486e-01,1.267489316157379919e+00,9.970850023258104322e-02,6.652931220360399633e-01,-3.662209370201105485e-01,1.503449671438572999e+00,1.981566259618286585e+00,1.033907774568893823e+00,9.953318368157054730e-01,2.912962067092126794e+00,2.954047680648947516e+00,-2.936834665730739258e-01,7.908906752950836672e-02,1.715374581037776958e+00,8.279901425051626376e-04,2.974161685011277090e+00
2.816968223691764805e-01,1.340038454571280013e+00,1.801763955372192694e+00,2.511410937889343664e+00,1.881974209061378245e+00,1.355763488838426012e+00,2.513909136820773771e+00,-4.038195552727885662e-01,-6.130152417296571565e-01,2.959648428332656511e+00,9.905134086959023476e-02,7.185371451176868485e-01,2.395369949148794309e+00,1.298709555607235444e+00,-5.520467767451197050e-01,1.794887141008328468e+00,3.614587757971015614e-01,1.562188956471862955e+00,-3.120160270490319188e-01,-2.582088971381228393e-01,2.125908942774842547e+00,1.638671094424835495e+00,4.033240305026462164e-02,2.268162510084189787e+00,2.029934757484005203e+00,1.542157309096696904e+00,-2.087506093103015381e-01,-9.469490478807568445e-01,2.594436821155284179e+00,2.356333117847173586e+00,2.215075711416538695e+00,2.114681679681033710e+00,1.177620062978196103e+00
1.645229572175556099e+00,1.115567782276898345e+00,1.255173474161772162e+00,4.726962956693681051e-01,-8.223377063141803500e-01,-2.442204393134855545e-01,-5.752712400628650080e-01,5.841893612882862463e-01,2.191787530592680611e+00,2.524650101298896221e+00,6.685276092071068543e-01,1.474317381288577034e+00,1.480950892941238495e+00,8.849795534173390266e-01,2.483386952422363514e+00,1.160315776058814752e+00,3.813418761333907114e-01,8.204437854747252956e-01,-8.051342509859145402e-02,2.881391588693361872e+00,2.394295671366165390e+00,-1.672122110254495864e-01,1.121440867664017293e+00,5.764201997078638451e-01,1.402824125995860927e+00,2.634313134716960381e+00,-1.781681071078837775e-01,8.305257836556461104e-01,2.622170838679546367e+00,-5.821646269133010643e-01,1.783621462202235941e+00,7.459830174148627258e-01,-3.434988462906397588e-01
2.303197147832964031e+00,2.163170569657084652e+00,1.291524147489068852e+00,-4.905782464217235406e-01,4.356375504868224557e-01,2.091234840171612763e+00,5.375891653249617042e-01,1.759240156067591210e+00,-8.539160219463505230e-01,2.091118808221649861e+00,8.379426619228615980e-01,6.946629044678781506e-01,1.925188977779769273e-01,2.327301228341946138e-01,-8.868939502106957251e-01,1.329758332921713082e+00,-6.091359419277038167e-01,1.747072153839945852e+00,2.554756894030898895e+00,-6.677897406487306453e-01,-2.964631228398061369e-01,-5.077625640738958612e-01,2.726077327055283564e-02,8.621174194733383089e-02,2.880487772301868254e+00,2.593095449736122493e+00,1.796610613173032611e+00,1.072425894397148083e+00,-1.008886387822671010e-01,3.297011777309771796e-01,3.428862937804373900e-01,1.211258703898890454e+00,1.292222935405572315e+00
