-1.013195081045908452e+01,-1.001591452314680453e+01,-9.091209811199666646e+00,-8.352209727743273859e+00,-7.746952934844557603e+00,-1.120448071454463701e+01,-1.054242941304999093e+01,-8.799873298456459381e+00,-1.003710458775555736e+01,-9.472439808814314688e+00,-9.782780921489829140e+00,-9.291967811312515479e+00,-1.092974091721843344e+01,-8.175946759126345498e+00,-9.336658450091928074e+00,-1.092249100137990503e+01,-9.046006278411221402e+00,-1.003984076429379968e+01,-1.030129015966219619e+01,-1.037082703249277671e+01,-1.004013491111027356e+01,-1.029170923521648895e+01,-1.003573298512898404e+01,-8.206903361869327895e+00,-1.087334668868079213e+01,-9.296181421992077532e+00,-1.117025973730943456e+01,-9.197709415913822184e+00,-1.064191023128564773e+01,-7.772790277099931977e+00,-7.927635371398944919e+00,-1.051912468188650251e+01,-9.810409226896691592e+00
-5.650463241791711333e+00,-3.684680850038062339e+00,-4.593828816124993608e+00,-5.862348382062371854e+00,-3.792183701833153897e+00,-5.578150151028272496e+00,-2.925882350624393169e+00,-2.798168832304107401e+00,-3.631456464556645614e+00,-6.125801554190909215e+00,-3.357944856446841264e+00,-5.621675701372214284e+00,-5.680013026396488307e+00,-4.072685202255931003e+00,-2.976775796365635607e+00,-5.863358795264602463e+00,-3.659561813265976404e+00,-4.811255518012464094e+00,-4.973944552611207826e+00,-3.316928177714846271e+00,-3.392392023023042213e+00,-3.106820720660778967e+00,-5.691918906435411429e+00,-3.808511607902459239e+00,-5.853755258428054553e+00,-5.916234469982186717e+00,-3.619928560152160912e+00,-4.847713194965250771e+00,-2.982526593518656011e+00,-4.477847939064399263e+00,-6.483231630240307020e+00,-3.081785996962683072e+00,-5.769211294327215356e+00
-1.604720175283800643e+01,-1.692318101595623503e+01,-1.628550201076447124e+01,-1.478100543828556113e+01,-1.677794133260341525e+01,-1.663875039715875914e+01,-1.733922334756497463e+01,-1.709539767162092971e+01,-1.485838437665657707e+01,-1.379070048369842993e+01,-1.465207974719681872e+01,-1.583231671149202668e+01,-1.628409906562213294e+01,-1.685761083997270049e+01,-1.374197344401989973e+01,-1.696850916419607813e+01,-1.432225469593682199e+01,-1.444028054811493078e+01,-1.617610121816549196e+01,-1.592390626968014544e+01,-1.410478414806095948e+01,-1.376762514072366628e+01,-1.358905977356877059e+01,-1.498455021386482500e+01,-1.567971794275221953e+01,-1.427309453735129985e+01,-1.749627927451296827e+01,-1.487106373482708221e+01,-1.595567327541603930e+01,-1.462049285877791860e+01,-1.713204042402244554e+01,-1.385566489123238476e+01,-1.674056572830022560e+01
2.842074539494531926e+00,5.849454888598551783e+00,3.706160191363295553e+00,3.285836797858035396e+00,2.604618092145682517e+00,3.565492822221221658e+00,5.244623748645422801e+00,3.180756232513350490e+00,2.450971512693212340e+00,3.247478683194124471e+00,4.125181206767027042e+00,4.424253456355812908e+00,4.946577206474942479e+00,5.310240821315111326e+00,3.550098032470771159e+00,4.585827943493064218e+00,2.132144332632375239e+00,4.968988619284472996e+00,4.190664636825318645e+00,5.419835887300719968e+00,2.024646291739677473e+00,3.607053134368310765e+00,5.455848645932984020e+00,3.518433495026796365e+00,2.216048564356730033e+00,4.946881986845627743e+00,2.848216690613106561e+00,4.317732102276402806e+00,4.382713573313087529e+00,5.560195577960693747e+00,5.754720762287894864e+00,4.011486158785068312e+00,2.453576023240505499e+00
-2.397065460635101175e+01,-2.501695033028993720e+01,-2.128973792426956635e+01,-2.394666419727688123e+01,-2.277077339288931057e+01,-2.423355755419250812e+01,-2.503064519046069591e+01,-2.360447215679200994e+01,-2.251111447834960799e+01,-2.137062234527548554e+01,-2.475076847037501793e+01,-2.218012173349234573e+01,-2.205092692079373862e+01,-2.292417653873414096e+01,-2.394842421432499435e+01,-2.348769970626072379e+01,-2.283381375427154225e+01,-2.270244046470380539e+01,-2.199615943262269369e+01,-2.297343593331446598e+01,-2.442212288827528965e+01,-2.370093755524205648e+01,-2.229922494789005327e+01,-2.140722161441607696e+01,-2.501236387783263737e+01,-2.502257377920396664e+01,-2.378158824656393833e+01,-2.152305984829206054e+01,-2.432416945536961350e+01,-2.168218436784048464e+01,-2.117477096793578895e+01,-2.332831602614507460e+01,-2.219756279906946617e+01
9.764572808445333152e+00,8.286647726299761985e+00,8.564933864637158223e+00,8.029301607286125630e+00,8.433007724865426269e+00,9.129143910885137103e+00,8.580484440639772004e+00,9.216459293253254970e+00,9.082520539992504638e+00,9.445333980883422242e+00,1.101740619343167893e+01,1.058836793674235821e+01,7.532472135827990911e+00,7.948532358058209013e+00,7.933352189113055175e+00,9.266274912382272078e+00,9.443811861357097825e+00,7.730037365340475475e+00,7.857610008157379866e+00,8.959023982897193150e+00,7.965503045861726861e+00,9.165546996150691683e+00,7.162663235825593055e+00,1.075053222984452717e+01,8.823645267814537618e+00,7.230567690139177550e+00,1.048599977664479610e+01,7.366680809285116815e+00,8.017879844140132661e+00,7.824434897580982096e+00,9.515613575178203831e+00,9.334863862013001778e+00,1.032942193978250955e+01
-1.982669080366806780e+00,-1.310007314787071109e-01,-3.386187278345913043e+00,-2.406592087638313782e+00,-1.225885740360980636e+00,-2.960062601314095154e+00,3.448926331358791869e-02,-8.698156973263505565e-01,-3.749370204684894237e+00,-3.785055324174359637e+00,-2.241765813111739614e-01,-2.284183097317062927e+00,-1.921375177789971689e+00,-3.699615792778651269e+00,-3.223614176093552164e+00,-2.392392216249155545e+00,-2.075312700815008515e+00,-2.442967542008144477e+00,-3.535270781236241167e+00,-1.507257570289977089e+00,-1.772509560918709814e+00,-2.172322230053809200e+00,-1.347636940398811545e+00,-3.664008969211759226e+00,5.770789034227285369e-02,-1.466646025219883631e+00,5.769825882619394192e-02,-2.419098652218864554e-01,-2.815009250634904259e+00,5.684933632517307628e-02,-3.139269994250703188e+00,-2.476765576135256275e+00,-9.631363596962502771e-02
-9.918608238872700156e+00,-9.923821131229068726e+00,-1.005387910285576147e+01,-1.160777983461662544e+01,-8.461218260523621026e+00,-9.091320132595900105e+00,-1.115014076475789828e+01,-9.359756137258166575e+00,-1.130447554171501956e+01,-8.908402807984559857e+00,-1.144792761089799704e+01,-1.139599654541861184e+01,-1.123405159157460176e+01,-1.069301690217985090e+01,-8.835420940366654818e+00,-9.434024630739411776e+00,-1.147537789582116474e+01,-1.127868503859430938e+01,-9.078619112547977821e+00,-1.012612540424250795e+01,-9.140275874260039402e+00,-1.035446596049221846e+01,-1.082996303729104426e+01,-8.475109208098325908e+00,-1.039999557747095515e+01,-1.061167096574132174e+01,-8.572329635340706133e+00,-8.876136922310728039e+00,-1.139836058613462377e+01,-1.067946419626936638e+01,-9.097792787443180984e+00,-1.170050050696611166e+01,-1.103466600299079126e+01
-1.937189506579954923e+01,-1.664478089536041949e+01,-1.806420892616023366e+01,-1.970516642690746423e+01,-1.777738375412078398e+01,-1.811171630828632928e+01,-1.683861554421675777e+01,-1.692056719135627318e+01,-1.742489848884493853e+01,-1.610988536726586418e+01,-1.598308749509920546e+01,-1.644120431278716410e+01,-1.791023888702986966e+01,-1.646332577541644682e+01,-1.707730337658107800e+01,-1.763712364544696243e+01,-1.875040885054365702e+01,-1.671092635721569053e+01,-1.928118815286394394e+01,-1.971368100678589030e+01,-1.930084748425574759e+01,-1.910399291612400674e+01,-1.631033509871103604e+01,-1.812647878964496684e+01,-1.892955596598320156e+01,-1.673086842576616817e+01,-1.805266253211205196e+01,-1.960599681857874899e+01,-1.605557869179209973e+01,-1.641407347459355393e+01,-1.817556646684895583e+01,-1.731686288473875379e+01,-1.598726620686674238e+01
-2.015715634029482395e+00,-2.825507307892126896e+00,-1.973071340245388106e+00,-2.095025558140426902e+00,-3.087510578742200362e+00,-2.864935518660636671e+00,-2.141784902390114098e+00,-1.556149402269646709e+00,-2.219333961902830499e+00,-1.130275939415019248e+00,-3.436917569518493476e+00,-8.003578918185894064e-01,-2.794765793381698060e+00,-8.505347498909379134e-01,-4.319643695386012894e+00,-2.184775382780846265e+00,-3.517882531525564627e+00,-1.743548206141363410e+00,-4.577840520009366365e+00,-3.351665416551903309e+00,-1.171315955280812116e+00,-3.915746631863608496e+00,-3.961605885357790235e+00,-1.803296732100083011e+00,-8.725952296955727938e-01,-3.203821068602006772e+00,-1.120341395435195064e+00,-3.752088276601842853e+00,-4.307687274792649568e+00,-1.073659021845851047e+00,-1.548339412289558181e+00,-3.011779927357341347e+00,-1.677197709716554685e+00
